Tila;Epoch-aika;Päivä;Kuukausi;Vuosi;Tunti;Minuutti;Määrä
Viipurisali;1573847580;15;11;2019;22;53;0
Viipurisali;1573848540;15;11;2019;23;09;0
Viipurisali;1573849500;15;11;2019;23;25;0
Viipurisali;1573850460;15;11;2019;23;41;0
Viipurisali;1573851420;15;11;2019;23;57;0
Viipurisali;1573852380;16;11;2019;00;13;0
Viipurisali;1573853340;16;11;2019;00;29;0
Viipurisali;1573854300;16;11;2019;00;45;0
Viipurisali;1573855260;16;11;2019;01;01;0
Viipurisali;1573856220;16;11;2019;01;17;0
Viipurisali;1573857180;16;11;2019;01;33;0
Viipurisali;1573858140;16;11;2019;01;49;0
Viipurisali;1573859100;16;11;2019;02;05;0
Viipurisali;1573860060;16;11;2019;02;21;0
Viipurisali;1573861020;16;11;2019;02;37;0
Viipurisali;1573861980;16;11;2019;02;53;0
Viipurisali;1573862940;16;11;2019;03;09;0
Viipurisali;1573863900;16;11;2019;03;25;0
Viipurisali;1573864860;16;11;2019;03;41;0
Viipurisali;1573865820;16;11;2019;03;57;0
Viipurisali;1573866780;16;11;2019;04;13;0
Viipurisali;1573867740;16;11;2019;04;29;0
Viipurisali;1573868700;16;11;2019;04;45;0
Viipurisali;1573869660;16;11;2019;05;01;0
Viipurisali;1573870620;16;11;2019;05;17;0
Viipurisali;1573871580;16;11;2019;05;33;0
Viipurisali;1573872540;16;11;2019;05;49;0
Viipurisali;1573873500;16;11;2019;06;05;0
Viipurisali;1573874460;16;11;2019;06;21;0
Viipurisali;1573875420;16;11;2019;06;37;0
Viipurisali;1573876380;16;11;2019;06;53;0
Viipurisali;1573877340;16;11;2019;07;09;0
Viipurisali;1573878300;16;11;2019;07;25;0
Viipurisali;1573879260;16;11;2019;07;41;0
Viipurisali;1573880220;16;11;2019;07;57;0
Viipurisali;1573881180;16;11;2019;08;13;0
Viipurisali;1573882140;16;11;2019;08;29;2
Viipurisali;1573883100;16;11;2019;08;45;2
Viipurisali;1573884060;16;11;2019;09;01;2
Viipurisali;1573885020;16;11;2019;09;17;2
Viipurisali;1573885980;16;11;2019;09;33;1
Viipurisali;1573886940;16;11;2019;09;49;1
Viipurisali;1573887900;16;11;2019;10;05;1
Viipurisali;1573888860;16;11;2019;10;21;2
Viipurisali;1573889820;16;11;2019;10;37;1
Viipurisali;1573890780;16;11;2019;10;53;1
Viipurisali;1573891740;16;11;2019;11;09;1
Viipurisali;1573892700;16;11;2019;11;25;1
Viipurisali;1573893660;16;11;2019;11;41;2
Viipurisali;1573894620;16;11;2019;11;57;1
Viipurisali;1573895580;16;11;2019;12;13;1
Viipurisali;1573896540;16;11;2019;12;29;2
Viipurisali;1573897500;16;11;2019;12;45;2
Viipurisali;1573898460;16;11;2019;13;01;1
Viipurisali;1573899420;16;11;2019;13;17;2
Viipurisali;1573900380;16;11;2019;13;33;1
Viipurisali;1573901340;16;11;2019;13;49;1
Viipurisali;1573902300;16;11;2019;14;05;1
Viipurisali;1573903260;16;11;2019;14;21;1
Viipurisali;1573904220;16;11;2019;14;37;1
Viipurisali;1573905180;16;11;2019;14;53;1
Viipurisali;1573906140;16;11;2019;15;09;2
Viipurisali;1573907100;16;11;2019;15;25;1
Viipurisali;1573908060;16;11;2019;15;41;0
Viipurisali;1573909020;16;11;2019;15;57;0
Viipurisali;1573909980;16;11;2019;16;13;1
Viipurisali;1573910940;16;11;2019;16;29;1
Viipurisali;1573911900;16;11;2019;16;45;0
Viipurisali;1573912860;16;11;2019;17;01;0
Viipurisali;1573913820;16;11;2019;17;17;0
Viipurisali;1573914780;16;11;2019;17;33;0
Viipurisali;1573915740;16;11;2019;17;49;0
Viipurisali;1573916700;16;11;2019;18;05;2
Viipurisali;1573917660;16;11;2019;18;21;186
Viipurisali;1573918620;16;11;2019;18;37;182
Viipurisali;1573919580;16;11;2019;18;53;184
Viipurisali;1573920540;16;11;2019;19;09;183
Viipurisali;1573921500;16;11;2019;19;25;184
Viipurisali;1573922460;16;11;2019;19;41;171
Viipurisali;1573923420;16;11;2019;19;57;0
Viipurisali;1573924380;16;11;2019;20;13;0
Viipurisali;1573925340;16;11;2019;20;29;1
Viipurisali;1573926300;16;11;2019;20;45;1
Viipurisali;1573927260;16;11;2019;21;01;1
Viipurisali;1573928220;16;11;2019;21;17;0
Viipurisali;1573929180;16;11;2019;21;33;0
Viipurisali;1573930140;16;11;2019;21;49;0
Viipurisali;1573931100;16;11;2019;22;05;0
Viipurisali;1573932060;16;11;2019;22;21;0
Viipurisali;1573933020;16;11;2019;22;37;0
Viipurisali;1573933980;16;11;2019;22;53;0
Viipurisali;1573934940;16;11;2019;23;09;0
Viipurisali;1573935900;16;11;2019;23;25;0
Viipurisali;1573936860;16;11;2019;23;41;0
Viipurisali;1573937820;16;11;2019;23;57;0
Viipurisali;1573938780;17;11;2019;00;13;0
Viipurisali;1573939740;17;11;2019;00;29;0
Viipurisali;1573940700;17;11;2019;00;45;0
Viipurisali;1573941660;17;11;2019;01;01;0
Viipurisali;1573942620;17;11;2019;01;17;0
Viipurisali;1573943580;17;11;2019;01;33;0
Viipurisali;1573944540;17;11;2019;01;49;0
Viipurisali;1573945500;17;11;2019;02;05;0
Viipurisali;1573946460;17;11;2019;02;21;0
Viipurisali;1573947420;17;11;2019;02;37;0
Viipurisali;1573948380;17;11;2019;02;53;0
Viipurisali;1573949340;17;11;2019;03;09;0
Viipurisali;1573950300;17;11;2019;03;25;0
Viipurisali;1573951260;17;11;2019;03;41;0
Viipurisali;1573952220;17;11;2019;03;57;0
Viipurisali;1573953180;17;11;2019;04;13;0
Viipurisali;1573954140;17;11;2019;04;29;0
Viipurisali;1573955100;17;11;2019;04;45;0
Viipurisali;1573956060;17;11;2019;05;01;0
Viipurisali;1573957020;17;11;2019;05;17;0
Viipurisali;1573957980;17;11;2019;05;33;0
Viipurisali;1573958940;17;11;2019;05;49;0
Viipurisali;1573959900;17;11;2019;06;05;0
Viipurisali;1573960860;17;11;2019;06;21;0
Viipurisali;1573961820;17;11;2019;06;37;0
Viipurisali;1573962780;17;11;2019;06;53;0
Viipurisali;1573963740;17;11;2019;07;09;0
Viipurisali;1573964700;17;11;2019;07;25;0
Viipurisali;1573965660;17;11;2019;07;41;0
Viipurisali;1573966620;17;11;2019;07;57;0
Viipurisali;1573967580;17;11;2019;08;13;0
Viipurisali;1573968540;17;11;2019;08;29;1
Viipurisali;1573969500;17;11;2019;08;45;0
Viipurisali;1573970460;17;11;2019;09;01;0
Viipurisali;1573971420;17;11;2019;09;17;0
Viipurisali;1573972380;17;11;2019;09;33;0
Viipurisali;1573973340;17;11;2019;09;49;0
Viipurisali;1573974300;17;11;2019;10;05;1
Viipurisali;1573975260;17;11;2019;10;21;0
Viipurisali;1573976220;17;11;2019;10;37;0
Viipurisali;1573977180;17;11;2019;10;53;1
Viipurisali;1573978140;17;11;2019;11;09;0
Viipurisali;1573979100;17;11;2019;11;25;1
Viipurisali;1573980060;17;11;2019;11;41;1
Viipurisali;1573981020;17;11;2019;11;57;0
Viipurisali;1573981980;17;11;2019;12;13;0
Viipurisali;1573982940;17;11;2019;12;29;0
Viipurisali;1573983900;17;11;2019;12;45;0
Viipurisali;1573984860;17;11;2019;13;01;0
Viipurisali;1573985820;17;11;2019;13;17;0
Viipurisali;1573986780;17;11;2019;13;33;0
Viipurisali;1573987740;17;11;2019;13;49;1
Viipurisali;1573988700;17;11;2019;14;05;0
Viipurisali;1573989660;17;11;2019;14;21;1
Viipurisali;1573990620;17;11;2019;14;37;0
Viipurisali;1573991580;17;11;2019;14;53;0
Viipurisali;1573992540;17;11;2019;15;09;0
Viipurisali;1573993500;17;11;2019;15;25;0
Viipurisali;1573994460;17;11;2019;15;41;1
Viipurisali;1573995420;17;11;2019;15;57;0
Viipurisali;1573996380;17;11;2019;16;13;0
Viipurisali;1573997340;17;11;2019;16;29;0
Viipurisali;1573998300;17;11;2019;16;45;0
Viipurisali;1573999260;17;11;2019;17;01;1
Viipurisali;1574000220;17;11;2019;17;17;0
Viipurisali;1574001180;17;11;2019;17;33;0
Viipurisali;1574002140;17;11;2019;17;49;1
Viipurisali;1574003100;17;11;2019;18;05;0
Viipurisali;1574004060;17;11;2019;18;21;1
Viipurisali;1574005020;17;11;2019;18;37;0
Viipurisali;1574005980;17;11;2019;18;53;0
Viipurisali;1574006940;17;11;2019;19;09;0
Viipurisali;1574007900;17;11;2019;19;25;1
Viipurisali;1574008860;17;11;2019;19;41;0
Viipurisali;1574009820;17;11;2019;19;57;1
Viipurisali;1574010780;17;11;2019;20;13;0
Viipurisali;1574011740;17;11;2019;20;29;1
Viipurisali;1574012700;17;11;2019;20;45;0
Viipurisali;1574013660;17;11;2019;21;01;0
Viipurisali;1574014620;17;11;2019;21;17;0
Viipurisali;1574015580;17;11;2019;21;33;0
Viipurisali;1574016540;17;11;2019;21;49;0
Viipurisali;1574017500;17;11;2019;22;05;0
Viipurisali;1574018460;17;11;2019;22;21;0
Viipurisali;1574019420;17;11;2019;22;37;0
Viipurisali;1574020380;17;11;2019;22;53;0
Viipurisali;1574021340;17;11;2019;23;09;0
Viipurisali;1574022300;17;11;2019;23;25;0
Viipurisali;1574023260;17;11;2019;23;41;0
Viipurisali;1574024220;17;11;2019;23;57;0
Viipurisali;1574025180;18;11;2019;00;13;0
Viipurisali;1574026140;18;11;2019;00;29;0
Viipurisali;1574027100;18;11;2019;00;45;0
Viipurisali;1574028060;18;11;2019;01;01;0
Viipurisali;1574029020;18;11;2019;01;17;0
Viipurisali;1574029980;18;11;2019;01;33;0
Viipurisali;1574030940;18;11;2019;01;49;0
Viipurisali;1574031900;18;11;2019;02;05;0
Viipurisali;1574032860;18;11;2019;02;21;0
Viipurisali;1574033820;18;11;2019;02;37;0
Viipurisali;1574034780;18;11;2019;02;53;0
Viipurisali;1574035740;18;11;2019;03;09;0
Viipurisali;1574036700;18;11;2019;03;25;0
Viipurisali;1574037660;18;11;2019;03;41;0
Viipurisali;1574038620;18;11;2019;03;57;0
Viipurisali;1574039580;18;11;2019;04;13;0
Viipurisali;1574040540;18;11;2019;04;29;0
Viipurisali;1574041500;18;11;2019;04;45;0
Viipurisali;1574042460;18;11;2019;05;01;0
Viipurisali;1574043420;18;11;2019;05;17;0
Viipurisali;1574044380;18;11;2019;05;33;0
Viipurisali;1574045340;18;11;2019;05;49;0
Viipurisali;1574046300;18;11;2019;06;05;0
Viipurisali;1574047260;18;11;2019;06;21;0
Viipurisali;1574048220;18;11;2019;06;37;0
Viipurisali;1574049180;18;11;2019;06;53;0
Viipurisali;1574050140;18;11;2019;07;09;0
Viipurisali;1574051100;18;11;2019;07;25;0
Viipurisali;1574052060;18;11;2019;07;41;0
Viipurisali;1574053020;18;11;2019;07;57;0
Viipurisali;1574053980;18;11;2019;08;13;14
Viipurisali;1574054940;18;11;2019;08;29;38
Viipurisali;1574055900;18;11;2019;08;45;40
Viipurisali;1574056860;18;11;2019;09;01;42
Viipurisali;1574057820;18;11;2019;09;17;42
Viipurisali;1574058780;18;11;2019;09;33;43
Viipurisali;1574059740;18;11;2019;09;49;2
Viipurisali;1574060700;18;11;2019;10;05;1
Viipurisali;1574061660;18;11;2019;10;21;2
Viipurisali;1574062620;18;11;2019;10;37;1
Viipurisali;1574063580;18;11;2019;10;53;1
Viipurisali;1574064540;18;11;2019;11;09;1
Viipurisali;1574065500;18;11;2019;11;25;1
Viipurisali;1574066460;18;11;2019;11;41;1
Viipurisali;1574067420;18;11;2019;11;57;2
Viipurisali;1574068380;18;11;2019;12;13;29
Viipurisali;1574069340;18;11;2019;12;29;60
Viipurisali;1574070300;18;11;2019;12;45;58
Viipurisali;1574071260;18;11;2019;13;01;55
Viipurisali;1574072220;18;11;2019;13;17;52
Viipurisali;1574073180;18;11;2019;13;33;50
Viipurisali;1574074140;18;11;2019;13;49;50
Viipurisali;1574075100;18;11;2019;14;05;0
Viipurisali;1574076060;18;11;2019;14;21;0
Viipurisali;1574077020;18;11;2019;14;37;0
Viipurisali;1574077980;18;11;2019;14;53;0
Viipurisali;1574078940;18;11;2019;15;09;0
Viipurisali;1574079900;18;11;2019;15;25;0
Viipurisali;1574080860;18;11;2019;15;41;0
Viipurisali;1574081820;18;11;2019;15;57;0
Viipurisali;1574082780;18;11;2019;16;13;0
Viipurisali;1574083740;18;11;2019;16;29;0
Viipurisali;1574084700;18;11;2019;16;45;0
Viipurisali;1574085660;18;11;2019;17;01;0
Viipurisali;1574086620;18;11;2019;17;17;0
Viipurisali;1574087580;18;11;2019;17;33;0
Viipurisali;1574088540;18;11;2019;17;49;0
Viipurisali;1574089500;18;11;2019;18;05;0
Viipurisali;1574090460;18;11;2019;18;21;0
Viipurisali;1574091420;18;11;2019;18;37;0
Viipurisali;1574092380;18;11;2019;18;53;0
Viipurisali;1574093340;18;11;2019;19;09;0
Viipurisali;1574094300;18;11;2019;19;25;0
Viipurisali;1574095260;18;11;2019;19;41;0
Viipurisali;1574096220;18;11;2019;19;57;1
Viipurisali;1574097180;18;11;2019;20;13;0
Viipurisali;1574098140;18;11;2019;20;29;0
Viipurisali;1574099100;18;11;2019;20;45;0
Viipurisali;1574100060;18;11;2019;21;01;0
Viipurisali;1574101020;18;11;2019;21;17;0
Viipurisali;1574101980;18;11;2019;21;33;0
Viipurisali;1574102940;18;11;2019;21;49;0
Viipurisali;1574103900;18;11;2019;22;05;0
Viipurisali;1574104860;18;11;2019;22;21;0
Viipurisali;1574105820;18;11;2019;22;37;0
Viipurisali;1574106780;18;11;2019;22;53;0
Viipurisali;1574107740;18;11;2019;23;09;0
Viipurisali;1574108700;18;11;2019;23;25;0
Viipurisali;1574109660;18;11;2019;23;41;0
Viipurisali;1574110620;18;11;2019;23;57;0
Viipurisali;1574111580;19;11;2019;00;13;0
Viipurisali;1574112540;19;11;2019;00;29;0
Viipurisali;1574113500;19;11;2019;00;45;0
Viipurisali;1574114460;19;11;2019;01;01;0
Viipurisali;1574115420;19;11;2019;01;17;0
Viipurisali;1574116380;19;11;2019;01;33;0
Viipurisali;1574117340;19;11;2019;01;49;0
Viipurisali;1574118300;19;11;2019;02;05;0
Viipurisali;1574119260;19;11;2019;02;21;0
Viipurisali;1574120220;19;11;2019;02;37;0
Viipurisali;1574121180;19;11;2019;02;53;0
Viipurisali;1574122140;19;11;2019;03;09;0
Viipurisali;1574123100;19;11;2019;03;25;0
Viipurisali;1574124060;19;11;2019;03;41;0
Viipurisali;1574125020;19;11;2019;03;57;0
Viipurisali;1574125980;19;11;2019;04;13;0
Viipurisali;1574126940;19;11;2019;04;29;0
Viipurisali;1574127900;19;11;2019;04;45;0
Viipurisali;1574128860;19;11;2019;05;01;0
Viipurisali;1574129820;19;11;2019;05;17;0
Viipurisali;1574130780;19;11;2019;05;33;0
Viipurisali;1574131740;19;11;2019;05;49;0
Viipurisali;1574132700;19;11;2019;06;05;0
Viipurisali;1574133660;19;11;2019;06;21;0
Viipurisali;1574134620;19;11;2019;06;37;0
Viipurisali;1574135580;19;11;2019;06;53;0
Viipurisali;1574136540;19;11;2019;07;09;0
Viipurisali;1574137500;19;11;2019;07;25;0
Viipurisali;1574138460;19;11;2019;07;41;0
Viipurisali;1574139420;19;11;2019;07;57;0
Viipurisali;1574140380;19;11;2019;08;13;0
Viipurisali;1574141340;19;11;2019;08;29;0
Viipurisali;1574142300;19;11;2019;08;45;0
Viipurisali;1574143260;19;11;2019;09;01;0
Viipurisali;1574144220;19;11;2019;09;17;0
Viipurisali;1574145180;19;11;2019;09;33;0
Viipurisali;1574146140;19;11;2019;09;49;0
Viipurisali;1574147100;19;11;2019;10;05;0
Viipurisali;1574148060;19;11;2019;10;21;42
Viipurisali;1574149020;19;11;2019;10;37;78
Viipurisali;1574149980;19;11;2019;10;53;79
Viipurisali;1574150940;19;11;2019;11;09;26
Viipurisali;1574151900;19;11;2019;11;25;6
Viipurisali;1574152860;19;11;2019;11;41;1
Viipurisali;1574153820;19;11;2019;11;57;12
Viipurisali;1574154780;19;11;2019;12;13;68
Viipurisali;1574155740;19;11;2019;12;29;113
Viipurisali;1574156700;19;11;2019;12;45;116
Viipurisali;1574157660;19;11;2019;13;01;111
Viipurisali;1574158620;19;11;2019;13;17;1
Viipurisali;1574159580;19;11;2019;13;33;1
Viipurisali;1574160540;19;11;2019;13;49;1
Viipurisali;1574161500;19;11;2019;14;05;2
Viipurisali;1574162460;19;11;2019;14;21;42
Viipurisali;1574163420;19;11;2019;14;37;46
Viipurisali;1574164380;19;11;2019;14;53;46
Viipurisali;1574165340;19;11;2019;15;09;46
Viipurisali;1574166300;19;11;2019;15;25;44
Viipurisali;1574167260;19;11;2019;15;41;40
Viipurisali;1574168220;19;11;2019;15;57;1
Viipurisali;1574169180;19;11;2019;16;13;0
Viipurisali;1574170140;19;11;2019;16;29;2
Viipurisali;1574171100;19;11;2019;16;45;1
Viipurisali;1574172060;19;11;2019;17;01;2
Viipurisali;1574173020;19;11;2019;17;17;13
Viipurisali;1574173980;19;11;2019;17;33;16
Viipurisali;1574174940;19;11;2019;17;49;17
Viipurisali;1574175900;19;11;2019;18;05;15
Viipurisali;1574176860;19;11;2019;18;21;12
Viipurisali;1574177820;19;11;2019;18;37;2
Viipurisali;1574178780;19;11;2019;18;53;0
Viipurisali;1574179740;19;11;2019;19;09;0
Viipurisali;1574180700;19;11;2019;19;25;0
Viipurisali;1574181660;19;11;2019;19;41;0
Viipurisali;1574182620;19;11;2019;19;57;0
Viipurisali;1574183580;19;11;2019;20;13;0
Viipurisali;1574184540;19;11;2019;20;29;0
Viipurisali;1574185500;19;11;2019;20;45;0
Viipurisali;1574186460;19;11;2019;21;01;0
Viipurisali;1574187420;19;11;2019;21;17;0
Viipurisali;1574188380;19;11;2019;21;33;0
Viipurisali;1574189340;19;11;2019;21;49;0
Viipurisali;1574190300;19;11;2019;22;05;0
Viipurisali;1574191260;19;11;2019;22;21;0
Viipurisali;1574192220;19;11;2019;22;37;0
Viipurisali;1574193180;19;11;2019;22;53;0
Viipurisali;1574194140;19;11;2019;23;09;0
Viipurisali;1574195100;19;11;2019;23;25;0
Viipurisali;1574196060;19;11;2019;23;41;0
Viipurisali;1574197020;19;11;2019;23;57;0
Viipurisali;1574197980;20;11;2019;00;13;0
Viipurisali;1574198940;20;11;2019;00;29;0
Viipurisali;1574199900;20;11;2019;00;45;0
Viipurisali;1574200860;20;11;2019;01;01;0
Viipurisali;1574201820;20;11;2019;01;17;0
Viipurisali;1574202780;20;11;2019;01;33;0
Viipurisali;1574203740;20;11;2019;01;49;0
Viipurisali;1574204700;20;11;2019;02;05;0
Viipurisali;1574205660;20;11;2019;02;21;0
Viipurisali;1574206620;20;11;2019;02;37;0
Viipurisali;1574207580;20;11;2019;02;53;0
Viipurisali;1574208540;20;11;2019;03;09;0
Viipurisali;1574209500;20;11;2019;03;25;0
Viipurisali;1574210460;20;11;2019;03;41;0
Viipurisali;1574211420;20;11;2019;03;57;0
Viipurisali;1574212380;20;11;2019;04;13;0
Viipurisali;1574213340;20;11;2019;04;29;0
Viipurisali;1574214300;20;11;2019;04;45;0
Viipurisali;1574215260;20;11;2019;05;01;0
Viipurisali;1574216220;20;11;2019;05;17;0
Viipurisali;1574217180;20;11;2019;05;33;0
Viipurisali;1574218140;20;11;2019;05;49;0
Viipurisali;1574219100;20;11;2019;06;05;0
Viipurisali;1574220060;20;11;2019;06;21;0
Viipurisali;1574221020;20;11;2019;06;37;0
Viipurisali;1574221980;20;11;2019;06;53;0
Viipurisali;1574222940;20;11;2019;07;09;0
Viipurisali;1574223900;20;11;2019;07;25;0
Viipurisali;1574224860;20;11;2019;07;41;0
Viipurisali;1574225820;20;11;2019;07;57;0
Viipurisali;1574226780;20;11;2019;08;13;1
Viipurisali;1574227740;20;11;2019;08;29;1
Viipurisali;1574228700;20;11;2019;08;45;1
Viipurisali;1574229660;20;11;2019;09;01;1
Viipurisali;1574230620;20;11;2019;09;17;1
Viipurisali;1574231580;20;11;2019;09;33;1
Viipurisali;1574232540;20;11;2019;09;49;2
Viipurisali;1574233500;20;11;2019;10;05;30
Viipurisali;1574234460;20;11;2019;10;21;124
Viipurisali;1574235420;20;11;2019;10;37;132
Viipurisali;1574236380;20;11;2019;10;53;134
Viipurisali;1574237340;20;11;2019;11;09;134
Viipurisali;1574238300;20;11;2019;11;25;138
Viipurisali;1574239260;20;11;2019;11;41;129
Viipurisali;1574240220;20;11;2019;11;57;3
Viipurisali;1574241180;20;11;2019;12;13;12
Viipurisali;1574242140;20;11;2019;12;29;40
Viipurisali;1574243100;20;11;2019;12;45;46
Viipurisali;1574244060;20;11;2019;13;01;48
Viipurisali;1574245020;20;11;2019;13;17;46
Viipurisali;1574245980;20;11;2019;13;33;44
Viipurisali;1574246940;20;11;2019;13;49;43
Viipurisali;1574247900;20;11;2019;14;05;0
Viipurisali;1574248860;20;11;2019;14;21;0
Viipurisali;1574249820;20;11;2019;14;37;0
Viipurisali;1574250780;20;11;2019;14;53;0
Viipurisali;1574251740;20;11;2019;15;09;0
Viipurisali;1574252700;20;11;2019;15;25;3
Viipurisali;1574253660;20;11;2019;15;41;4
Viipurisali;1574254620;20;11;2019;15;57;40
Viipurisali;1574255580;20;11;2019;16;13;92
Viipurisali;1574256540;20;11;2019;16;29;84
Viipurisali;1574257500;20;11;2019;16;45;96
Viipurisali;1574258460;20;11;2019;17;01;92
Viipurisali;1574259420;20;11;2019;17;17;91
Viipurisali;1574260380;20;11;2019;17;33;10
Viipurisali;1574261340;20;11;2019;17;49;0
Viipurisali;1574262300;20;11;2019;18;05;1
Viipurisali;1574263260;20;11;2019;18;21;1
Viipurisali;1574264220;20;11;2019;18;37;1
Viipurisali;1574265180;20;11;2019;18;53;3
Viipurisali;1574266140;20;11;2019;19;09;1
Viipurisali;1574267100;20;11;2019;19;25;2
Viipurisali;1574268060;20;11;2019;19;41;1
Viipurisali;1574269020;20;11;2019;19;57;2
Viipurisali;1574269980;20;11;2019;20;13;1
Viipurisali;1574270940;20;11;2019;20;29;2
Viipurisali;1574271900;20;11;2019;20;45;1
Viipurisali;1574272860;20;11;2019;21;01;1
Viipurisali;1574273820;20;11;2019;21;17;0
Viipurisali;1574274780;20;11;2019;21;33;0
Viipurisali;1574275740;20;11;2019;21;49;0
Viipurisali;1574276700;20;11;2019;22;05;0
Viipurisali;1574277660;20;11;2019;22;21;0
Viipurisali;1574278620;20;11;2019;22;37;0
Viipurisali;1574279580;20;11;2019;22;53;0
Viipurisali;1574280540;20;11;2019;23;09;0
Viipurisali;1574281500;20;11;2019;23;25;0
Viipurisali;1574282460;20;11;2019;23;41;0
Viipurisali;1574283420;20;11;2019;23;57;0
Viipurisali;1574284380;21;11;2019;00;13;0
Viipurisali;1574285340;21;11;2019;00;29;0
Viipurisali;1574286300;21;11;2019;00;45;0
Viipurisali;1574287260;21;11;2019;01;01;0
Viipurisali;1574288220;21;11;2019;01;17;0
Viipurisali;1574289180;21;11;2019;01;33;0
Viipurisali;1574290140;21;11;2019;01;49;0
Viipurisali;1574291100;21;11;2019;02;05;0
Viipurisali;1574292060;21;11;2019;02;21;0
Viipurisali;1574293020;21;11;2019;02;37;0
Viipurisali;1574293980;21;11;2019;02;53;0
Viipurisali;1574294940;21;11;2019;03;09;0
Viipurisali;1574295900;21;11;2019;03;25;0
Viipurisali;1574296860;21;11;2019;03;41;0
Viipurisali;1574297820;21;11;2019;03;57;0
Viipurisali;1574298780;21;11;2019;04;13;0
Viipurisali;1574299740;21;11;2019;04;29;0
Viipurisali;1574300700;21;11;2019;04;45;0
Viipurisali;1574301660;21;11;2019;05;01;0
Viipurisali;1574302620;21;11;2019;05;17;0
Viipurisali;1574303580;21;11;2019;05;33;0
Viipurisali;1574304540;21;11;2019;05;49;0
Viipurisali;1574305500;21;11;2019;06;05;0
Viipurisali;1574306460;21;11;2019;06;21;0
Viipurisali;1574307420;21;11;2019;06;37;0
Viipurisali;1574308380;21;11;2019;06;53;0
Viipurisali;1574309340;21;11;2019;07;09;0
Viipurisali;1574310300;21;11;2019;07;25;0
Viipurisali;1574311260;21;11;2019;07;41;0
Viipurisali;1574312220;21;11;2019;07;57;0
Viipurisali;1574313180;21;11;2019;08;13;1
Viipurisali;1574314140;21;11;2019;08;29;2
Viipurisali;1574315100;21;11;2019;08;45;1
Viipurisali;1574316060;21;11;2019;09;01;2
Viipurisali;1574317020;21;11;2019;09;17;1
Viipurisali;1574317980;21;11;2019;09;33;1
Viipurisali;1574318940;21;11;2019;09;49;3
Viipurisali;1574319900;21;11;2019;10;05;20
Viipurisali;1574320860;21;11;2019;10;21;80
Viipurisali;1574321820;21;11;2019;10;37;99
Viipurisali;1574322780;21;11;2019;10;53;104
Viipurisali;1574323740;21;11;2019;11;09;100
Viipurisali;1574324700;21;11;2019;11;25;105
Viipurisali;1574325660;21;11;2019;11;41;92
Viipurisali;1574326620;21;11;2019;11;57;6
Viipurisali;1574327580;21;11;2019;12;13;4
Viipurisali;1574328540;21;11;2019;12;29;3
Viipurisali;1574329500;21;11;2019;12;45;0
Viipurisali;1574330460;21;11;2019;13;01;0
Viipurisali;1574331420;21;11;2019;13;17;0
Viipurisali;1574332380;21;11;2019;13;33;0
Viipurisali;1574333340;21;11;2019;13;49;0
Viipurisali;1574334300;21;11;2019;14;05;0
Viipurisali;1574335260;21;11;2019;14;21;0
Viipurisali;1574336220;21;11;2019;14;37;0
Viipurisali;1574337180;21;11;2019;14;53;0
Viipurisali;1574338140;21;11;2019;15;09;0
Viipurisali;1574339100;21;11;2019;15;25;0
Viipurisali;1574340060;21;11;2019;15;41;1
Viipurisali;1574341020;21;11;2019;15;57;1
Viipurisali;1574341980;21;11;2019;16;13;2
Viipurisali;1574342940;21;11;2019;16;29;59
Viipurisali;1574343900;21;11;2019;16;45;58
Viipurisali;1574344860;21;11;2019;17;01;54
Viipurisali;1574345820;21;11;2019;17;17;52
Viipurisali;1574346780;21;11;2019;17;33;53
Viipurisali;1574347740;21;11;2019;17;49;51
Viipurisali;1574348700;21;11;2019;18;05;47
Viipurisali;1574349660;21;11;2019;18;21;43
Viipurisali;1574350620;21;11;2019;18;37;41
Viipurisali;1574351580;21;11;2019;18;53;34
Viipurisali;1574352540;21;11;2019;19;09;22
Viipurisali;1574353500;21;11;2019;19;25;2
Viipurisali;1574354460;21;11;2019;19;41;1
Viipurisali;1574355420;21;11;2019;19;57;1
Viipurisali;1574356380;21;11;2019;20;13;1
Viipurisali;1574357340;21;11;2019;20;29;1
Viipurisali;1574358300;21;11;2019;20;45;1
Viipurisali;1574359260;21;11;2019;21;01;1
Viipurisali;1574360220;21;11;2019;21;17;0
Viipurisali;1574361180;21;11;2019;21;33;0
Viipurisali;1574362140;21;11;2019;21;49;0
Viipurisali;1574363100;21;11;2019;22;05;0
Viipurisali;1574364060;21;11;2019;22;21;0
Viipurisali;1574365020;21;11;2019;22;37;0
Viipurisali;1574365980;21;11;2019;22;53;0
Viipurisali;1574366940;21;11;2019;23;09;0
Viipurisali;1574367900;21;11;2019;23;25;0
Viipurisali;1574368860;21;11;2019;23;41;0
Viipurisali;1574369820;21;11;2019;23;57;0
Viipurisali;1574370780;22;11;2019;00;13;0
Viipurisali;1574371740;22;11;2019;00;29;0
Viipurisali;1574372700;22;11;2019;00;45;0
Viipurisali;1574373660;22;11;2019;01;01;0
Viipurisali;1574374620;22;11;2019;01;17;0
Viipurisali;1574375580;22;11;2019;01;33;0
Viipurisali;1574376540;22;11;2019;01;49;0
Viipurisali;1574377500;22;11;2019;02;05;0
Viipurisali;1574378460;22;11;2019;02;21;0
Viipurisali;1574379420;22;11;2019;02;37;0
Viipurisali;1574380380;22;11;2019;02;53;0
Viipurisali;1574381340;22;11;2019;03;09;0
Viipurisali;1574382300;22;11;2019;03;25;0
